Index,tag,Frequency,err,LgInt,dr,ELO,gup,qn1,qn2,qn3,qn4,qn5,qn6,qnn1,qnn2,qnn3,qnn4,qnn5,qnn6,Formula,qnfmt,qlog300,qlog225,qlog150,qlog75,qlog37,qlog18,qlog9,Transition,CHECK,Source,delta x,delta y,C,Area,delta Area,Width,delta Width,Velocity,delta Velocity,Intensity,delta Intensity,Continuum,delta Continuum,Cont.Size,Fraction,SourceSize,delta SourceSize,Telescope,N/EM,delta N/EM,Tex/Te,delta Tex/Te,Tbg,tau/taul,delta tau/taul,Filtered
6896,53001,113932.495,0.005,-4.2875,3,94.4126,25,12,7,6,0,12,,11,7,5,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,12-11,7,5,0,11",true,,0.0,0.0,1,8.143056948674284E-12,,0.28281462,-10.0,5.8,-10.0,2.7049405511944413E-11,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,7.564955511126016E-12,0.0,false
6897,53001,113932.5647,0.0013,-6.4428,3,94.4126,23,12,7,5,0,11,,11,7,4,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,5,0,11-11,7,4,0,11",true,,0.0,0.0,1,5.705144868941793E-14,,0.28281462,-10.0,5.8,-10.0,1.8935652622092386E-13,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,5.2906133368815464E-14,0.0,false
6898,53001,113932.5647,0.0013,-6.4428,3,94.4126,23,12,7,6,0,11,,11,7,5,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,11-11,7,5,0,11",true,,0.0,0.0,1,5.705144868941793E-14,,0.28281462,-10.0,5.8,-10.0,1.8935652622092386E-13,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,5.2906133368815464E-14,0.0,false
6899,53001,113932.6348,0.0015,-6.4428,3,94.4126,25,12,7,5,0,12,,11,7,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,5,0,12-11,7,4,0,12",true,,0.0,0.0,1,5.70514066124282E-14,,0.28281462,-10.0,5.8,-10.0,1.893564989690385E-13,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,5.2906089760814334E-14,0.0,false
6900,53001,113932.6348,0.0015,-6.4428,3,94.4126,25,12,7,6,0,12,,11,7,5,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,12-11,7,5,0,12",true,,0.0,0.0,1,5.70514066124282E-14,,0.28281462,-10.0,5.8,-10.0,1.893564989690385E-13,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,5.2906089760814334E-14,0.0,false
6901,53001,113932.7032,0.0028,-9.2022,3,94.4126,23,12,7,5,0,11,,11,7,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,5,0,11-11,7,4,0,12",true,,0.0,0.0,1,Infinity,,0.28281462,-10.0,5.8,-10.0,3.969737281145825E-16,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,9.206728051350806E-17,0.0,false
6902,53001,113932.7032,0.0028,-9.2022,3,94.4126,23,12,7,6,0,11,,11,7,5,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,11-11,7,5,0,12",true,,0.0,0.0,1,Infinity,,0.28281462,-10.0,5.8,-10.0,3.969737281145825E-16,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,9.206728051350806E-17,0.0,false
6903,53001,113932.743,0.005,-4.251,3,94.4126,27,12,7,5,0,13,,11,7,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,5,0,13-11,7,4,0,12",true,,0.0,0.0,1,8.85716553279219E-12,,0.28281462,-10.0,5.8,-10.0,2.942091126537192E-11,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,8.228205162811181E-12,0.0,false
6904,53001,113932.743,0.005,-4.251,3,94.4126,27,12,7,6,0,13,,11,7,5,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,13-11,7,5,0,12",true,,0.0,0.0,1,8.85716553279219E-12,,0.28281462,-10.0,5.8,-10.0,2.942091126537192E-11,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,8.228205162811181E-12,0.0,false
6905,53001,113932.743,0.005,-4.3239,3,94.4126,23,12,7,5,0,11,,11,7,4,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,5,0,11-11,7,4,0,10",true,,0.0,0.0,1,7.488526135528634E-12,,0.28281462,-10.0,5.8,-10.0,2.4874768539925113E-11,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,6.956729419503511E-12,0.0,false
6906,53001,113932.743,0.005,-4.3239,3,94.4126,23,12,7,6,0,11,,11,7,5,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,7,6,0,11-11,7,5,0,10",true,,0.0,0.0,1,7.488526135528634E-12,,0.28281462,-10.0,5.8,-10.0,2.4874768539925113E-11,,0.0,0.0,0.0,,0.0,-10.0,21.592,10.573502,-10.0,6.7,-10.0,0.0,6.956729419503511E-12,0.0,false
6907,53001,113938.2706,8.0E-4,-6.1652,3,34.429,25,12,3,10,0,12,,11,3,9,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,12-11,3,9,0,12",true,,0.0,0.0,1,2.6293410813423965E-8,,0.28281462,-10.0,5.8,-10.0,8.733993519064279E-8,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,2.442680354617498E-8,0.0,false
6908,53001,113939.3655,5.0E-4,-4.0099,3,34.4289,25,12,3,10,0,12,,11,3,9,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,12-11,3,9,0,11",true,,0.0,0.0,1,3.7596618877230118E-6,,0.28281462,-10.0,5.8,-10.0,1.2488620101555345E-5,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,3.4927703294349943E-6,0.0,true
6909,53001,113939.4061,4.0E-4,-4.0463,3,34.429,23,12,3,10,0,11,,11,3,9,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,11-11,3,9,0,10",true,,0.0,0.0,1,3.4573201875803272E-6,,0.28281462,-10.0,5.8,-10.0,1.1484320098510229E-5,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,3.2118913172174527E-6,0.0,true
6910,53001,113939.4124,5.0E-4,-3.9734,3,34.429,27,12,3,10,0,13,,11,3,9,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,13-11,3,9,0,12",true,,0.0,0.0,1,4.089210625201526E-6,,0.28281462,-10.0,5.8,-10.0,1.3583294647425652E-5,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,3.7989257835736266E-6,0.0,true
6911,53001,113939.4804,0.0016,-8.9247,3,34.429,23,12,3,10,0,11,,11,3,9,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,11-11,3,9,0,12",true,,0.0,0.0,1,4.574466545798475E-11,,0.28281462,-10.0,5.8,-10.0,1.5195173987269434E-10,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,4.249721420802013E-11,0.0,false
6912,53001,113940.5753,8.0E-4,-6.1652,3,34.4289,23,12,3,10,0,11,,11,3,9,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,10,0,11-11,3,9,0,11",true,,0.0,0.0,1,2.6293108636950364E-8,,0.28281462,-10.0,5.8,-10.0,8.733893156524989E-8,,0.0,0.0,0.0,,0.0,-10.0,21.591,10.573502,-10.0,6.7,-10.0,0.0,2.442664673345204E-8,0.0,false
6913,53001,113947.8892,0.004,-9.6068,3,442.2706,97,48,7,41,0,48,,49,6,44,0,48,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,0,48-49,6,44,0,48",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.589,10.573502,-10.0,6.7,-10.0,0.0,2.0905339610498775E-48,0.0,false
6914,53001,113949.1775,0.0024,-6.2177,3,442.2706,99,48,7,41,0,49,,49,6,44,0,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,0,49-49,6,44,0,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.589,10.573502,-10.0,6.7,-10.0,0.0,5.12095133961262E-45,0.0,false
6915,53001,113949.1779,0.0024,-6.2354,3,442.2706,95,48,7,41,0,47,,49,6,44,0,48,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,0,47-49,6,44,0,48",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.589,10.573502,-10.0,6.7,-10.0,0.0,4.916438909044062E-45,0.0,false
6916,53001,113949.2001,0.0024,-6.2265,3,442.2705,97,48,7,41,0,48,,49,6,44,0,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,0,48-49,6,44,0,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.589,10.573502,-10.0,6.7,-10.0,0.0,5.0183334374194855E-45,0.0,false
6917,53001,113950.5582,0.004,-9.6067,3,442.2705,99,48,7,41,0,49,,49,6,44,0,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,0,49-49,6,44,0,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.589,10.573502,-10.0,6.7,-10.0,0.0,2.0909930040276485E-48,0.0,false
6918,53001,113957.465,0.0016,-6.5639,3,116.8356,23,12,8,4,0,11,,11,8,3,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,11-11,8,3,0,11",true,,0.0,0.0,1,3.215403094572794E-16,,0.28281462,-10.0,5.8,-10.0,1.190856435309644E-15,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,3.8778888877985137E-16,0.0,false
6919,53001,113957.465,0.0016,-6.5639,3,116.8356,23,12,8,5,0,11,,11,8,4,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,11-11,8,4,0,11",true,,0.0,0.0,1,3.215403094572794E-16,,0.28281462,-10.0,5.8,-10.0,1.190856435309644E-15,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,3.8778888877985137E-16,0.0,false
6920,53001,113957.834,0.005,-4.4086,3,116.8356,25,12,8,4,0,12,,11,8,3,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,12-11,8,3,0,11",true,,0.0,0.0,1,5.958281307616278E-14,,0.28281462,-10.0,5.8,-10.0,1.980789600228114E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,5.5448969225896785E-14,0.0,false
6921,53001,113957.834,0.005,-4.4086,3,116.8356,25,12,8,5,0,12,,11,8,4,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,12-11,8,4,0,11",true,,0.0,0.0,1,5.958281307616278E-14,,0.28281462,-10.0,5.8,-10.0,1.980789600228114E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,5.5448969225896785E-14,0.0,false
6922,53001,113958.0667,0.0034,-9.3233,3,116.8356,23,12,8,4,0,11,,11,8,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,11-11,8,3,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,6.748267492380291E-19,0.0,false
6923,53001,113958.0667,0.0034,-9.3233,3,116.8356,23,12,8,5,0,11,,11,8,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,11-11,8,4,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,6.748267492380291E-19,0.0,false
6924,53001,113958.146,0.005,-4.3721,3,116.8356,27,12,8,4,0,13,,11,8,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,13-11,8,3,0,12",true,,0.0,0.0,1,6.482248715382879E-14,,0.28281462,-10.0,5.8,-10.0,2.155446928877392E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,6.031035491771217E-14,0.0,false
6925,53001,113958.146,0.005,-4.3721,3,116.8356,27,12,8,5,0,13,,11,8,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,13-11,8,4,0,12",true,,0.0,0.0,1,6.482248715382879E-14,,0.28281462,-10.0,5.8,-10.0,2.155446928877392E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,6.031035491771217E-14,0.0,false
6926,53001,113958.146,0.005,-4.4451,3,116.8356,23,12,8,4,0,11,,11,8,3,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,11-11,8,3,0,10",true,,0.0,0.0,1,5.478020272655122E-14,,0.28281462,-10.0,5.8,-10.0,1.8220076249626575E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,5.097906715605092E-14,0.0,false
6927,53001,113958.146,0.005,-4.4451,3,116.8356,23,12,8,5,0,11,,11,8,4,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,11-11,8,4,0,10",true,,0.0,0.0,1,5.478020272655122E-14,,0.28281462,-10.0,5.8,-10.0,1.8220076249626575E-13,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,5.097906715605092E-14,0.0,false
6928,53001,113958.4272,0.0018,-6.5639,3,116.8356,25,12,8,4,0,12,,11,8,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,4,0,12-11,8,3,0,12",true,,0.0,0.0,1,3.2153636517335885E-16,,0.28281462,-10.0,5.8,-10.0,1.1908539068785942E-15,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,3.8778450221348186E-16,0.0,false
6929,53001,113958.4272,0.0018,-6.5639,3,116.8356,25,12,8,5,0,12,,11,8,4,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,8,5,0,12-11,8,4,0,12",true,,0.0,0.0,1,3.2153636517335885E-16,,0.28281462,-10.0,5.8,-10.0,1.1908539068785942E-15,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.573502,-10.0,6.7,-10.0,0.0,3.8778450221348186E-16,0.0,false
6930,53001,113971.0886,8.0E-4,-6.165,3,34.4306,25,12,3,9,0,12,,11,3,8,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,12-11,3,8,0,12",true,,0.0,0.0,1,2.6284781755013362E-8,,0.28281462,-10.0,5.8,-10.0,8.731127164207064E-8,,0.0,0.0,0.0,,0.0,-10.0,21.585,10.573502,-10.0,6.7,-10.0,0.0,2.442054723302904E-8,0.0,false
6931,53001,113972.1828,5.0E-4,-4.0096,3,34.4306,25,12,3,9,0,12,,11,3,8,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,12-11,3,8,0,11",true,,0.0,0.0,1,3.7592158448512853E-6,,0.28281462,-10.0,5.8,-10.0,1.2487138463755412E-5,,0.0,0.0,0.0,,0.0,-10.0,21.585,10.573502,-10.0,6.7,-10.0,0.0,3.4926076878317375E-6,0.0,true
6932,53001,113972.2232,4.0E-4,-4.0461,3,34.4306,23,12,3,9,0,11,,11,3,8,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,11-11,3,8,0,10",true,,0.0,0.0,1,3.456185599396621E-6,,0.28281462,-10.0,5.8,-10.0,1.1480551292198222E-5,,0.0,0.0,0.0,,0.0,-10.0,21.585,10.573502,-10.0,6.7,-10.0,0.0,3.2110687154723117E-6,0.0,true
6933,53001,113972.2294,5.0E-4,-3.9732,3,34.4306,27,12,3,9,0,13,,11,3,8,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,13-11,3,8,0,12",true,,0.0,0.0,1,4.087868674636501E-6,,0.28281462,-10.0,5.8,-10.0,1.357883703860512E-5,,0.0,0.0,0.0,,0.0,-10.0,21.585,10.573502,-10.0,6.7,-10.0,0.0,3.797952840180824E-6,0.0,true
6934,53001,113972.2974,0.0016,-8.9245,3,34.4306,23,12,3,9,0,11,,11,3,8,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,11-11,3,8,0,12",true,,0.0,0.0,1,4.5729482242032755E-11,,0.28281462,-10.0,5.8,-10.0,1.5190188755540685E-10,,0.0,0.0,0.0,,0.0,-10.0,21.585,10.573502,-10.0,6.7,-10.0,0.0,4.2486330248462E-11,0.0,false
6935,53001,113973.3916,8.0E-4,-6.1649,3,34.4306,23,12,3,9,0,11,,11,3,8,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,3,9,0,11-11,3,8,0,11",true,,0.0,0.0,1,2.628998978695038E-8,,0.28281462,-10.0,5.8,-10.0,8.732857091459933E-8,,0.0,0.0,0.0,,0.0,-10.0,21.584,10.573502,-10.0,6.7,-10.0,0.0,2.442550966707421E-8,0.0,false
6936,53001,113977.4444,0.0021,-6.6089,3,255.1544,25,12,2,11,1,12,,11,2,10,1,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,12-11,2,10,1,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.584,10.573502,-10.0,6.7,-10.0,0.0,1.323914289829186E-28,0.0,false
6937,53001,113978.7003,0.002,-4.4535,3,255.1543,25,12,2,11,1,12,,11,2,10,1,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,12-11,2,10,1,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.583,10.573502,-10.0,6.7,-10.0,0.0,1.8934874847782814E-26,0.0,false
6938,53001,113978.7155,0.002,-4.49,3,255.1544,23,12,2,11,1,11,,11,2,10,1,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,11-11,2,10,1,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.583,10.573502,-10.0,6.7,-10.0,0.0,1.7408180492362503E-26,0.0,false
6939,53001,113978.725,0.002,-4.4171,3,255.1544,27,12,2,11,1,13,,11,2,10,1,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,13-11,2,10,1,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.583,10.573502,-10.0,6.7,-10.0,0.0,2.058985709660567E-26,0.0,false
6940,53001,113978.8051,0.0025,-9.3684,3,255.1544,23,12,2,11,1,11,,11,2,10,1,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,11-11,2,10,1,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.583,10.573502,-10.0,6.7,-10.0,0.0,2.3033128129736598E-31,0.0,false
6941,53001,113980.0611,0.0021,-6.6089,3,255.1543,23,12,2,11,1,11,,11,2,10,1,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,2,11,1,11-11,2,10,1,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.583,10.573502,-10.0,6.7,-10.0,0.0,1.3239009451320032E-28,0.0,false
6942,53001,113987.8448,0.0019,-6.7203,3,142.2005,23,12,9,3,0,11,,11,9,2,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,11-11,9,2,0,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.582,10.573502,-10.0,6.7,-10.0,0.0,1.426137033270528E-18,0.0,false
6943,53001,113987.8448,0.0019,-6.7203,3,142.2005,23,12,9,4,0,11,,11,9,3,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,11-11,9,3,0,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.582,10.573502,-10.0,6.7,-10.0,0.0,1.426137033270528E-18,0.0,false
6944,53001,113988.701,0.005,-4.5649,3,142.2005,25,12,9,3,0,12,,11,9,2,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,12-11,9,2,0,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938498173352979E-16,,0.0,0.0,0.0,,0.0,-10.0,21.582,10.573502,-10.0,6.7,-10.0,0.0,2.039655811046186E-16,0.0,false
6945,53001,113988.701,0.005,-4.5649,3,142.2005,25,12,9,4,0,12,,11,9,3,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,12-11,9,3,0,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938498173352979E-16,,0.0,0.0,0.0,,0.0,-10.0,21.582,10.573502,-10.0,6.7,-10.0,0.0,2.039655811046186E-16,0.0,false
6946,53001,113988.9716,0.0042,-9.4796,3,142.2005,23,12,9,3,0,11,,11,9,2,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,11-11,9,2,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,2.4823070787535575E-21,0.0,false
6947,53001,113988.9716,0.0042,-9.4796,3,142.2005,23,12,9,4,0,11,,11,9,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,11-11,9,3,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,2.4823070787535575E-21,0.0,false
6948,53001,113989.096,0.005,-4.5285,3,142.2005,27,12,9,3,0,13,,11,9,2,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,13-11,9,2,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938491172567738E-16,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,2.217965930228114E-16,0.0,false
6949,53001,113989.096,0.005,-4.5285,3,142.2005,27,12,9,4,0,13,,11,9,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,13-11,9,3,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938491172567738E-16,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,2.217965930228114E-16,0.0,false
6950,53001,113989.096,0.005,-4.6014,3,142.2005,23,12,9,3,0,11,,11,9,2,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,11-11,9,2,0,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938491172567738E-16,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,1.875231418391465E-16,0.0,false
6951,53001,113989.096,0.005,-4.6014,3,142.2005,23,12,9,4,0,11,,11,9,3,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,11-11,9,3,0,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,7.938491172567738E-16,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,1.875231418391465E-16,0.0,false
6952,53001,113989.8181,0.0023,-6.7203,3,142.2005,25,12,9,3,0,12,,11,9,2,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,3,0,12-11,9,2,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,1.4261039564804885E-18,0.0,false
6953,53001,113989.8181,0.0023,-6.7203,3,142.2005,25,12,9,4,0,12,,11,9,3,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,9,4,0,12-11,9,3,0,12",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,21.581,10.573502,-10.0,6.7,-10.0,0.0,1.4261039564804885E-18,0.0,false
