Index,tag,Frequency,err,LgInt,dr,ELO,gup,qn1,qn2,qn3,qn4,qn5,qn6,qnn1,qnn2,qnn3,qnn4,qnn5,qnn6,Formula,qnfmt,qlog300,qlog225,qlog150,qlog75,qlog37,qlog18,qlog9,Transition,CHECK,Source,delta x,delta y,C,Area,delta Area,Width,delta Width,Velocity,delta Velocity,Intensity,delta Intensity,Continuum,delta Continuum,Cont.Size,Fraction,SourceSize,delta SourceSize,Telescope,N/EM,delta N/EM,Tex/Te,delta Tex/Te,Tbg,tau/taul,delta tau/taul,Filtered
4829,53001,103386.0944,8.0E-4,-5.4416,3,29.5643,31,14,0,14,0,15,,13,1,13,0,14,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"14,0,14,0,15-13,1,13,0,14",true,,0.0,0.0,1,7.098119126840282E-8,,0.28281462,-10.0,5.8,-10.0,2.3578122218507524E-7,,0.0,0.0,0.0,,0.0,-10.0,23.795,10.502887,-10.0,5.34,-10.0,0.0,1.0360974462431861E-7,0.0,true
4830,53001,103386.1167,6.0E-4,-5.4728,3,29.5642,29,14,0,14,0,14,,13,1,13,0,13,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"14,0,14,0,14-13,1,13,0,13",true,,0.0,0.0,1,6.606244175141878E-8,,0.28281462,-10.0,5.8,-10.0,2.1944240357636457E-7,,0.0,0.0,0.0,,0.0,-10.0,23.795,10.502887,-10.0,5.34,-10.0,0.0,9.642995546595355E-8,0.0,true
4831,53001,103387.6126,0.0011,-7.7628,3,29.5642,27,14,0,14,0,13,,13,1,13,0,13,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"14,0,14,0,13-13,1,13,0,13",true,,0.0,0.0,1,3.3880060758051164E-10,,0.28281462,-10.0,5.8,-10.0,1.1254084676224893E-9,,0.0,0.0,0.0,,0.0,-10.0,23.794,10.502887,-10.0,5.34,-10.0,0.0,4.945420908654237E-10,0.0,false
4832,53001,103405.0144,0.0063,-6.779,3,670.9208,99,48,7,41,1,49,,49,6,44,1,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,1,49-49,6,44,1,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.79,10.502887,-10.0,5.34,-10.0,0.0,9.303807903321926E-83,0.0,false
4833,53001,103405.0149,0.0063,-6.7968,3,670.9208,95,48,7,41,1,47,,49,6,44,1,48,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,1,47-49,6,44,1,48",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.79,10.502887,-10.0,5.34,-10.0,0.0,8.930190676144564E-83,0.0,false
4834,53001,103405.0369,0.0063,-6.7879,3,670.9208,97,48,7,41,1,48,,49,6,44,1,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"48,7,41,1,48-49,6,44,1,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.79,10.502887,-10.0,5.34,-10.0,0.0,9.1150825039431E-83,0.0,false
4835,53001,103451.1598,0.0924,-8.2599,3,1417.3671,171,84,6,78,1,85,,84,6,79,1,85,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"84,6,78,1,85-84,6,79,1,85",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.78,10.502887,-10.0,5.34,-10.0,0.0,5.018785698012768E-170,0.0,false
4836,53001,103451.1753,0.0924,-8.2702,3,1417.3671,167,84,6,78,1,83,,84,6,79,1,83,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"84,6,78,1,83-84,6,79,1,83",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.78,10.502887,-10.0,5.34,-10.0,0.0,4.9011564013898435E-170,0.0,false
4837,53001,103451.2052,0.0923,-8.2651,3,1417.367,169,84,6,78,1,84,,84,6,79,1,84,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"84,6,78,1,84-84,6,79,1,84",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.78,10.502887,-10.0,5.34,-10.0,0.0,4.959180096745471E-170,0.0,false
4838,53001,103480.9093,7.3618,-7.2823,3,957.2266,123,60,5,55,2,61,,59,6,54,2,60,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"60,5,55,2,61-59,6,54,2,60",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.773,10.502887,-10.0,5.34,-10.0,0.0,3.636048499364011E-116,0.0,false
4839,53001,103480.9137,7.3618,-7.2968,3,957.2266,119,60,5,55,2,59,,59,6,54,2,58,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"60,5,55,2,59-59,6,54,2,58",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.773,10.502887,-10.0,5.34,-10.0,0.0,3.516654009726627E-116,0.0,false
4840,53001,103480.9187,7.3618,-7.2896,3,957.2266,121,60,5,55,2,60,,59,6,54,2,59,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"60,5,55,2,60-59,6,54,2,59",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.773,10.502887,-10.0,5.34,-10.0,0.0,3.5754409737275216E-116,0.0,false
4841,53001,103559.5506,4.6168,-7.8202,3,569.1928,77,37,2,35,2,38,,38,1,38,2,39,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"37,2,35,2,38-38,1,38,2,39",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.755,10.502887,-10.0,5.34,-10.0,0.0,4.148241455819732E-72,0.0,false
4842,53001,103559.5787,4.6168,-7.8431,3,569.1928,73,37,2,35,2,36,,38,1,38,2,37,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"37,2,35,2,36-38,1,38,2,37",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.755,10.502887,-10.0,5.34,-10.0,0.0,3.935173310241269E-72,0.0,false
4843,53001,103559.7495,4.6168,-7.8316,3,569.1928,75,37,2,35,2,37,,38,1,38,2,38,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"37,2,35,2,37-38,1,38,2,38",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.755,10.502887,-10.0,5.34,-10.0,0.0,4.040758278008638E-72,0.0,false
4844,53001,103574.0023,9.0E-4,-6.1466,3,17.3435,23,11,0,11,0,11,,10,0,10,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,11-10,0,10,0,11",true,,0.0,0.0,1,3.542747436461243E-7,,0.28281462,-10.0,5.8,-10.0,1.1768092956776374E-6,,0.0,0.0,0.0,,0.0,-10.0,23.752,10.502887,-10.0,5.34,-10.0,0.0,5.173788519122572E-7,0.0,true
4845,53001,103575.3872,4.0E-4,-4.1073,3,17.3435,21,11,0,11,0,10,,10,0,10,0,9,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,10-10,0,10,0,9",true,,0.0,0.0,1,3.878133870024674E-5,,0.28281462,-10.0,5.8,-10.0,1.288202979010032E-4,,0.0,0.0,0.0,,0.0,-10.0,23.751,10.502887,-10.0,5.34,-10.0,0.0,5.663704998559934E-5,0.0,true
4846,53001,103575.3916,5.0E-4,-4.0674,3,17.3435,23,11,0,11,0,11,,10,0,10,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,11-10,0,10,0,10",true,,0.0,0.0,1,4.2513025605206294E-5,,0.28281462,-10.0,5.8,-10.0,1.4121573479028584E-4,,0.0,0.0,0.0,,0.0,-10.0,23.751,10.502887,-10.0,5.34,-10.0,0.0,6.208698904313271E-5,0.0,true
4847,53001,103575.4014,5.0E-4,-4.0276,3,17.3435,25,11,0,11,0,12,,10,0,10,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,12-10,0,10,0,11",true,,0.0,0.0,1,4.659304691662709E-5,,0.28281462,-10.0,5.8,-10.0,1.5476819615889352E-4,,0.0,0.0,0.0,,0.0,-10.0,23.751,10.502887,-10.0,5.34,-10.0,0.0,6.804567741354914E-5,0.0,true
4848,53001,103575.5038,0.0016,-8.8304,3,17.3435,21,11,0,11,0,10,,10,0,10,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,10-10,0,10,0,11",true,,0.0,0.0,1,7.337190988473908E-10,,0.28281462,-10.0,5.8,-10.0,2.437226010209981E-9,,0.0,0.0,0.0,,0.0,-10.0,23.751,10.502887,-10.0,5.34,-10.0,0.0,1.0715191741414434E-9,0.0,false
4849,53001,103576.8931,8.0E-4,-6.1466,3,17.3435,21,11,0,11,0,10,,10,0,10,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,0,10-10,0,10,0,10",true,,0.0,0.0,1,3.5425838742250906E-7,,0.28281462,-10.0,5.8,-10.0,1.1767549643316943E-6,,0.0,0.0,0.0,,0.0,-10.0,23.751,10.502887,-10.0,5.34,-10.0,0.0,5.173588387069145E-7,0.0,true
4850,53001,103625.6207,0.0023,-6.3228,3,458.1438,101,49,7,43,0,50,,50,6,44,0,51,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,43,0,50-50,6,44,0,51",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.74,10.502887,-10.0,5.34,-10.0,0.0,7.540799943389793E-58,0.0,false
4851,53001,103625.621,0.0023,-6.3402,3,458.1438,97,49,7,43,0,48,,50,6,44,0,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,43,0,48-50,6,44,0,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.74,10.502887,-10.0,5.34,-10.0,0.0,7.244650142155779E-58,0.0,false
4852,53001,103625.6414,0.0023,-6.3315,3,458.1438,99,49,7,43,0,49,,50,6,44,0,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,43,0,49-50,6,44,0,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.74,10.502887,-10.0,5.34,-10.0,0.0,7.391239905989312E-58,0.0,false
4853,53001,103628.1397,107.4545,-8.6733,3,1610.8819,177,87,6,81,2,88,,87,6,82,2,88,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"87,6,81,2,88-87,6,82,2,88",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.739,10.502887,-10.0,5.34,-10.0,0.0,1.111933912033202E-192,0.0,false
4854,53001,103628.1555,107.4545,-8.6832,3,1610.8819,173,87,6,81,2,86,,87,6,82,2,86,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"87,6,81,2,86-87,6,82,2,86",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.739,10.502887,-10.0,5.34,-10.0,0.0,1.0868732094279002E-192,0.0,false
4855,53001,103628.1849,107.4545,-8.6782,3,1610.8818,175,87,6,81,2,87,,87,6,82,2,87,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"87,6,81,2,87-87,6,82,2,87",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.739,10.502887,-10.0,5.34,-10.0,0.0,1.0994872709530117E-192,0.0,false
4856,53001,103697.9356,0.0118,-6.9098,3,720.9425,109,54,4,51,1,54,,53,5,48,1,53,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,4,51,1,54-53,5,48,1,53",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.2226727244687137E-88,0.0,false
4857,53001,103697.9646,0.0118,-6.9178,3,720.9425,107,54,4,51,1,53,,53,5,48,1,52,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,4,51,1,53-53,5,48,1,52",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.2003559668508127E-88,0.0,false
4858,53001,103697.9709,0.0118,-6.9018,3,720.9425,111,54,4,51,1,55,,53,5,48,1,54,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,4,51,1,55-53,5,48,1,54",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.2454033198099454E-88,0.0,false
4859,53001,103700.8152,0.0236,-7.5915,3,445.619,75,36,2,34,1,37,,37,1,37,1,38,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"36,2,34,1,37-37,1,37,1,38",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.1161418917363629E-57,0.0,false
4860,53001,103700.8424,0.0236,-7.615,3,445.619,71,36,2,34,1,35,,37,1,37,1,36,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"36,2,34,1,35-37,1,37,1,36",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.0573511713191876E-57,0.0,false
4861,53001,103701.0138,0.0228,-7.6033,3,445.6189,73,36,2,34,1,36,,37,1,37,1,37,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"36,2,34,1,36-37,1,37,1,37",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.723,10.502887,-10.0,5.34,-10.0,0.0,1.0862498970317495E-57,0.0,false
4862,53001,103743.0275,0.024,-6.8539,3,357.6041,23,11,0,11,2,11,,10,0,10,2,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,11-10,0,10,2,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.713,10.502887,-10.0,5.34,-10.0,0.0,7.950049150899921E-47,0.0,false
4863,53001,103744.4117,0.0239,-4.8145,3,357.6041,21,11,0,11,2,10,,10,0,10,2,9,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,10-10,0,10,2,9",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.713,10.502887,-10.0,5.34,-10.0,0.0,8.704859775554403E-45,0.0,false
4864,53001,103744.4162,0.0239,-4.7747,3,357.604,23,11,0,11,2,11,,10,0,10,2,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,11-10,0,10,2,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.713,10.502887,-10.0,5.34,-10.0,0.0,9.54054635841957E-45,0.0,false
4865,53001,103744.4259,0.0239,-4.7349,3,357.6041,25,11,0,11,2,12,,10,0,10,2,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,12-10,0,10,2,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.713,10.502887,-10.0,5.34,-10.0,0.0,1.0455906648208339E-44,0.0,false
4866,53001,103744.5283,0.024,-9.5377,3,357.6041,21,11,0,11,2,10,,10,0,10,2,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,10-10,0,10,2,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.713,10.502887,-10.0,5.34,-10.0,0.0,1.6464976030429904E-49,0.0,false
4867,53001,103745.917,0.024,-6.8539,3,357.604,21,11,0,11,2,10,,10,0,10,2,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,2,10-10,0,10,2,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.712,10.502887,-10.0,5.34,-10.0,0.0,7.949952528733247E-47,0.0,false
4868,53001,103829.8265,0.002,-6.6201,3,245.6905,23,11,0,11,1,11,,10,0,10,1,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,11-10,0,10,1,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.693,10.502887,-10.0,5.34,-10.0,0.0,9.898501118395285E-34,0.0,false
4869,53001,103831.2122,0.0018,-4.5808,3,245.6905,21,11,0,11,1,10,,10,0,10,1,9,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,10-10,0,10,1,9",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.693,10.502887,-10.0,5.34,-10.0,0.0,1.0835810437797427E-31,0.0,false
4870,53001,103831.2165,0.0018,-4.5409,3,245.6905,23,11,0,11,1,11,,10,0,10,1,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,11-10,0,10,1,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.693,10.502887,-10.0,5.34,-10.0,0.0,1.1878493761060436E-31,0.0,false
4871,53001,103831.2264,0.0018,-4.5011,3,245.6905,25,11,0,11,1,12,,10,0,10,1,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,12-10,0,10,1,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.693,10.502887,-10.0,5.34,-10.0,0.0,1.3018511063315064E-31,0.0,false
4872,53001,103831.3288,0.0024,-9.3039,3,245.6905,21,11,0,11,1,10,,10,0,10,1,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,10-10,0,10,1,11",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.693,10.502887,-10.0,5.34,-10.0,0.0,2.0500323884896802E-36,0.0,false
4873,53001,103832.7188,0.002,-6.6201,3,245.6905,21,11,0,11,1,10,,10,0,10,1,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"11,0,11,1,10-10,0,10,1,10",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.692,10.502887,-10.0,5.34,-10.0,0.0,9.898118754950573E-34,0.0,false
4874,53001,103840.9132,0.0126,-7.3378,3,486.4647,111,54,3,51,0,55,,55,2,54,0,56,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,3,51,0,55-55,2,54,0,56",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.691,10.502887,-10.0,5.34,-10.0,0.0,4.0395165503808235E-62,0.0,false
4875,53001,103840.9464,0.0128,-7.3536,3,486.4647,107,54,3,51,0,53,,55,2,54,0,54,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,3,51,0,53-55,2,54,0,54",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.691,10.502887,-10.0,5.34,-10.0,0.0,3.895194956991775E-62,0.0,false
4876,53001,103841.0681,0.0107,-7.3457,3,486.4646,109,54,3,51,0,54,,55,2,54,0,55,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"54,3,51,0,54-55,2,54,0,55",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.691,10.502887,-10.0,5.34,-10.0,0.0,3.966797091403997E-62,0.0,false
4877,53001,103847.9878,0.0058,-7.4067,3,1071.9147,159,79,7,72,0,79,,78,8,71,0,78,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,79-78,8,71,0,78",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.689,10.502887,-10.0,5.34,-10.0,0.0,1.7919644453948952E-129,0.0,false
4878,53001,103847.9883,0.0059,-7.4012,3,1071.9148,161,79,7,72,0,80,,78,8,71,0,79,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,80-78,8,71,0,79",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.689,10.502887,-10.0,5.34,-10.0,0.0,1.8147545456458707E-129,0.0,false
4879,53001,103847.9904,0.0059,-7.4122,3,1071.9148,157,79,7,72,0,78,,78,8,71,0,77,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,78-78,8,71,0,77",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.689,10.502887,-10.0,5.34,-10.0,0.0,1.76936682738542E-129,0.0,false
4880,53001,103857.3406,0.0068,-7.9411,3,311.6397,41,21,3,18,1,20,,22,1,21,1,21,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"21,3,18,1,20-22,1,21,1,21",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.687,10.502887,-10.0,5.34,-10.0,0.0,1.244689070724428E-42,0.0,false
4881,53001,103857.3415,0.0068,-7.9015,3,311.6397,45,21,3,18,1,22,,22,1,21,1,23,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"21,3,18,1,22-22,1,21,1,23",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.687,10.502887,-10.0,5.34,-10.0,0.0,1.3635179856339107E-42,0.0,false
4882,53001,103857.3831,0.0068,-7.9213,3,311.6397,43,21,3,18,1,21,,22,1,21,1,22,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"21,3,18,1,21-22,1,21,1,22",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.687,10.502887,-10.0,5.34,-10.0,0.0,1.3027486436499491E-42,0.0,false
4883,53001,103877.9147,0.0212,-8.9286,3,1071.9137,159,79,7,72,0,79,,80,5,75,0,80,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,79-80,5,75,0,80",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.682,10.502887,-10.0,5.34,-10.0,0.0,5.387295143927255E-131,0.0,false
4884,53001,103877.9341,0.0215,-8.934,3,1071.9138,157,79,7,72,0,78,,80,5,75,0,79,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,78-80,5,75,0,79",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.682,10.502887,-10.0,5.34,-10.0,0.0,5.320582282296471E-131,0.0,false
4885,53001,103877.949,0.0215,-8.9231,3,1071.9138,161,79,7,72,0,80,,80,5,75,0,81,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"79,7,72,0,80-80,5,75,0,81",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.682,10.502887,-10.0,5.34,-10.0,0.0,5.455807990167121E-131,0.0,false
4886,53001,104010.1017,0.0023,-6.3197,3,458.1314,101,49,7,42,0,50,,50,6,45,0,51,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,42,0,50-50,6,45,0,51",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.652,10.502887,-10.0,5.34,-10.0,0.0,7.580749672218236E-58,0.0,false
4887,53001,104010.1022,0.0023,-6.3371,3,458.1314,97,49,7,42,0,48,,50,6,45,0,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,42,0,48-50,6,45,0,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.652,10.502887,-10.0,5.34,-10.0,0.0,7.283030906123951E-58,0.0,false
4888,53001,104010.1231,0.0023,-6.3284,3,458.1314,99,49,7,42,0,49,,50,6,45,0,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"49,7,42,0,49-50,6,45,0,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.652,10.502887,-10.0,5.34,-10.0,0.0,7.430397230579336E-58,0.0,false
